State,Month,so2
New Hampshire,04/2018,0.8808234583333333
New Hampshire,05/2018,0.5380899955752212
New Hampshire,06/2018,0.47640554054054046
New Hampshire,07/2018,0.5689798870967742
New Hampshire,08/2018,0.4678470614754099
New Hampshire,09/2018,0.47328085585585583
New Hampshire,10/2018,0.8571209959677419
New Hampshire,11/2018,1.343037131818182
New Hampshire,12/2018,1.4120373842975205
New Jersey,01/2018,0.6263270290909091
New Jersey,02/2018,0.30809219246031744
New Jersey,03/2018,0.19783895437956203
New Jersey,04/2018,0.19440678333333333
New Jersey,05/2018,0.35203305215827335
New Jersey,06/2018,0.2890522453531599
New Jersey,07/2018,0.3102615346715329
New Jersey,08/2018,0.44024274731182794
New Jersey,09/2018,0.29821890262172285
New Jersey,10/2018,0.2536379927797834
New Jersey,11/2018,0.20138951391465676
New Jersey,12/2018,0.2691013776978417
